USDJPY,20160428,050300,109.65,109.71,109.24,109.31
USDJPY,20160428,050400,109.29,109.29,108.78,108.86
USDJPY,20160428,050500,108.87,109.28,108.87,109.24
USDJPY,20160428,050600,109.26,109.31,109.09,109.16
USDJPY,20160428,050700,109.22,109.41,109.13,109.13
USDJPY,20160428,050800,109.09,109.31,109.02,109.31
USDJPY,20160428,050900,109.30,109.33,109.16,109.17
USDJPY,20160428,051000,109.19,109.20,109.00,109.00
USDJPY,20160428,051100,109.01,109.26,109.01,109.13
USDJPY,20160428,051200,109.14,109.17,109.08,109.14
USDJPY,20160428,051300,109.13,109.18,109.01,109.14
USDJPY,20160428,051400,109.13,109.22,109.12,109.15
USDJPY,20160428,051500,109.16,109.28,109.15,109.26
USDJPY,20160428,051600,109.25,109.28,109.19,109.26
USDJPY,20160428,051700,109.25,109.27,109.17,109.23
USDJPY,20160428,051800,109.24,109.28,109.21,109.26
USDJPY,20160428,051900,109.27,109.34,109.26,109.28
USDJPY,20160428,052000,109.29,109.35,109.24,109.31
USDJPY,20160428,052100,109.30,109.33,109.27,109.32
USDJPY,20160428,052200,109.30,109.32,109.22,109.24
USDJPY,20160428,052300,109.25,109.37,109.25,109.37
USDJPY,20160428,052400,109.38,109.39,109.32,109.37
USDJPY,20160428,052500,109.38,109.38,109.32,109.32
USDJPY,20160428,052600,109.31,109.32,109.22,109.24
USDJPY,20160428,052700,109.25,109.38,109.25,109.33
USDJPY,20160428,052800,109.32,109.33,109.27,109.27
USDJPY,20160428,052900,109.28,109.33,109.27,109.28
USDJPY,20160428,053000,109.29,109.30,109.22,109.27
USDJPY,20160428,053100,109.28,109.37,109.28,109.29
USDJPY,20160428,053200,109.28,109.32,109.23,109.27
USDJPY,20160428,053300,109.26,109.30,109.21,109.22
USDJPY,20160428,053400,109.21,109.21,109.15,109.18
USDJPY,20160428,053500,109.17,109.18,109.11,109.13
USDJPY,20160428,053600,109.12,109.17,109.10,109.11
USDJPY,20160428,053700,109.12,109.13,109.05,109.09
USDJPY,20160428,053800,109.08,109.15,109.08,109.14
USDJPY,20160428,053900,109.13,109.14,109.12,109.13
USDJPY,20160428,054000,109.14,109.14,109.07,109.11
USDJPY,20160428,054100,109.10,109.18,109.10,109.15
USDJPY,20160428,054200,109.16,109.19,109.11,109.16
USDJPY,20160428,054300,109.17,109.18,109.14,109.17
USDJPY,20160428,054400,109.16,109.19,109.15,109.18
USDJPY,20160428,054500,109.17,109.17,109.15,109.17
USDJPY,20160428,054600,109.18,109.18,109.17,109.17
USDJPY,20160428,054700,109.18,109.24,109.18,109.22
USDJPY,20160428,054800,109.23,109.30,109.22,109.29
USDJPY,20160428,054900,109.30,109.32,109.30,109.30
USDJPY,20160428,055000,109.29,109.36,109.28,109.33
USDJPY,20160428,055100,109.32,109.37,109.31,109.37
USDJPY,20160428,055200,109.36,109.37,109.31,109.33
USDJPY,20160428,055300,109.34,109.43,109.34,109.40
USDJPY,20160428,055400,109.39,109.42,109.38,109.39
USDJPY,20160428,055500,109.38,109.38,109.34,109.34
USDJPY,20160428,055600,109.35,109.37,109.30,109.32
USDJPY,20160428,055700,109.31,109.35,109.31,109.35
USDJPY,20160428,055800,109.36,109.37,109.32,109.32
USDJPY,20160428,055900,109.33,109.36,109.33,109.35
USDJPY,20160428,060000,109.36,109.37,109.34,109.37
USDJPY,20160428,060100,109.36,109.36,109.32,109.34
USDJPY,20160428,060200,109.33,109.33,109.30,109.31
USDJPY,20160428,060300,109.30,109.30,109.23,109.25
USDJPY,20160428,060400,109.24,109.26,109.24,109.24
USDJPY,20160428,060500,109.25,109.34,109.25,109.34
USDJPY,20160428,060600,109.35,109.37,109.33,109.37
USDJPY,20160428,060700,109.36,109.36,109.33,109.33
USDJPY,20160428,060800,109.34,109.36,109.34,109.36
USDJPY,20160428,060900,109.35,109.35,109.33,109.34
USDJPY,20160428,061000,109.35,109.37,109.35,109.35
USDJPY,20160428,061100,109.34,109.36,109.29,109.29
USDJPY,20160428,061200,109.30,109.33,109.30,109.31
USDJPY,20160428,061300,109.32,109.32,109.30,109.31
USDJPY,20160428,061400,109.32,109.33,109.32,109.32
USDJPY,20160428,061500,109.33,109.33,109.30,109.30
USDJPY,20160428,061600,109.29,109.29,109.26,109.29
USDJPY,20160428,061700,109.30,109.35,109.30,109.33
USDJPY,20160428,061800,109.32,109.33,109.32,109.33
USDJPY,20160428,061900,109.33,109.34,109.32,109.32
USDJPY,20160428,062000,109.31,109.35,109.31,109.35
USDJPY,20160428,062100,109.36,109.36,109.32,109.32
USDJPY,20160428,062200,109.32,109.33,109.32,109.33
USDJPY,20160428,062300,109.33,109.33,109.32,109.32
USDJPY,20160428,062400,109.31,109.32,109.29,109.32
USDJPY,20160428,062500,109.32,109.32,109.32,109.32
USDJPY,20160428,062600,109.32,109.32,109.29,109.29
USDJPY,20160428,062700,109.28,109.31,109.27,109.31
USDJPY,20160428,062800,109.32,109.32,109.30,109.30
USDJPY,20160428,062900,109.31,109.33,109.30,109.32
USDJPY,20160428,063000,109.33,109.33,109.31,109.31
USDJPY,20160428,063100,109.32,109.33,109.31,109.31
USDJPY,20160428,063200,109.32,109.32,109.30,109.31
USDJPY,20160428,063300,109.32,109.32,109.31,109.32
USDJPY,20160428,063400,109.31,109.33,109.31,109.33
USDJPY,20160428,063500,109.32,109.33,109.31,109.33
USDJPY,20160428,063600,109.33,109.33,109.32,109.32
USDJPY,20160428,063700,109.31,109.31,109.22,109.24
USDJPY,20160428,063800,109.23,109.26,109.23,109.25
USDJPY,20160428,063900,109.24,109.24,109.23,109.23
USDJPY,20160428,064000,109.24,109.25,109.19,109.19
USDJPY,20160428,064100,109.20,109.25,109.20,109.24
USDJPY,20160428,064200,109.23,109.24,109.20,109.24
USDJPY,20160428,064300,109.23,109.24,109.21,109.23
USDJPY,20160428,064400,109.23,109.24,109.23,109.23
USDJPY,20160428,064500,109.23,109.24,109.23,109.23
USDJPY,20160428,064600,109.22,109.22,109.11,109.11
USDJPY,20160428,064700,109.12,109.13,109.10,109.10
USDJPY,20160428,064800,109.09,109.12,109.08,109.11
USDJPY,20160428,064900,109.10,109.12,109.09,109.11
USDJPY,20160428,065000,109.12,109.12,109.07,109.09
USDJPY,20160428,065100,109.08,109.11,109.07,109.11
USDJPY,20160428,065200,109.11,109.11,109.07,109.07
USDJPY,20160428,065300,109.06,109.07,109.04,109.06
USDJPY,20160428,065400,109.05,109.07,109.04,109.04
USDJPY,20160428,065500,109.03,109.03,109.01,109.03
USDJPY,20160428,065600,109.04,109.06,109.02,109.02
USDJPY,20160428,065700,109.01,109.01,108.97,109.00
USDJPY,20160428,065800,109.01,109.01,108.99,108.99
USDJPY,20160428,065900,108.98,108.99,108.89,108.90
USDJPY,20160428,070000,108.91,108.92,108.85,108.87
USDJPY,20160428,070100,108.88,108.89,108.80,108.81
USDJPY,20160428,070200,108.82,108.87,108.82,108.86
USDJPY,20160428,070300,108.87,108.88,108.83,108.86
USDJPY,20160428,070400,108.85,108.86,108.82,108.86
USDJPY,20160428,070500,108.87,108.90,108.86,108.87
USDJPY,20160428,070600,108.86,108.86,108.82,108.86
USDJPY,20160428,070700,108.85,108.85,108.79,108.83
USDJPY,20160428,070800,108.82,108.83,108.79,108.82
USDJPY,20160428,070900,108.83,108.85,108.81,108.82
USDJPY,20160428,071000,108.83,108.85,108.83,108.83
USDJPY,20160428,071100,108.84,108.84,108.79,108.82
USDJPY,20160428,071200,108.83,108.86,108.82,108.85
USDJPY,20160428,071300,108.86,108.88,108.85,108.88
USDJPY,20160428,071400,108.90,108.93,108.90,108.92
USDJPY,20160428,071500,108.93,108.93,108.90,108.91
USDJPY,20160428,071600,108.92,108.97,108.92,108.96
USDJPY,20160428,071700,108.95,108.96,108.94,108.96
USDJPY,20160428,071800,108.95,108.97,108.91,108.91
USDJPY,20160428,071900,108.92,108.92,108.86,108.86
USDJPY,20160428,072000,108.85,108.86,108.83,108.86
USDJPY,20160428,072100,108.85,108.85,108.81,108.83
USDJPY,20160428,072200,108.82,108.91,108.82,108.90
USDJPY,20160428,072300,108.91,108.95,108.88,108.90
USDJPY,20160428,072400,108.89,108.93,108.89,108.91
USDJPY,20160428,072500,108.90,108.91,108.88,108.90
USDJPY,20160428,072600,108.91,108.96,108.90,108.96
USDJPY,20160428,072700,108.94,108.95,108.92,108.92
USDJPY,20160428,072800,108.93,108.95,108.92,108.94
USDJPY,20160428,072900,108.95,108.96,108.91,108.91
USDJPY,20160428,073000,108.90,108.90,108.87,108.90
USDJPY,20160428,073100,108.89,108.89,108.84,108.86
USDJPY,20160428,073200,108.85,108.90,108.85,108.88
USDJPY,20160428,073300,108.89,108.92,108.88,108.88
USDJPY,20160428,073400,108.87,108.90,108.86,108.90
USDJPY,20160428,073500,108.87,108.90,108.87,108.90
USDJPY,20160428,073600,108.89,108.89,108.84,108.85
USDJPY,20160428,073700,108.84,108.87,108.82,108.87
USDJPY,20160428,073800,108.86,108.88,108.86,108.87
USDJPY,20160428,073900,108.86,108.87,108.86,108.87
USDJPY,20160428,074000,108.88,108.93,108.88,108.90
USDJPY,20160428,074100,108.91,108.92,108.87,108.87
USDJPY,20160428,074200,108.88,108.90,108.85,108.88
USDJPY,20160428,074300,108.87,108.91,108.86,108.91
USDJPY,20160428,074400,108.90,108.90,108.88,108.89
USDJPY,20160428,074500,108.88,108.91,108.88,108.88
USDJPY,20160428,074600,108.89,108.94,108.88,108.92
USDJPY,20160428,074700,108.94,108.95,108.93,108.95
USDJPY,20160428,074800,108.96,108.96,108.94,108.96
USDJPY,20160428,074900,108.97,109.03,108.97,109.03
USDJPY,20160428,075000,109.02,109.02,108.98,108.99
USDJPY,20160428,075100,108.98,108.99,108.97,108.98
USDJPY,20160428,075200,108.98,108.98,108.97,108.97
USDJPY,20160428,075300,108.97,108.97,108.97,108.97
USDJPY,20160428,075400,108.98,108.98,108.95,108.95
USDJPY,20160428,075500,108.94,109.02,108.94,109.02
USDJPY,20160428,075600,109.03,109.03,108.99,109.00
USDJPY,20160428,075700,109.00,109.00,108.96,108.97
USDJPY,20160428,075800,108.98,108.99,108.97,108.97
USDJPY,20160428,075900,108.97,108.97,108.96,108.96
USDJPY,20160428,080000,108.96,108.97,108.95,108.95
USDJPY,20160428,080100,108.93,108.93,108.84,108.84
USDJPY,20160428,080200,108.83,108.86,108.80,108.81
USDJPY,20160428,080300,108.80,108.83,108.79,108.80
USDJPY,20160428,080400,108.81,108.81,108.74,108.74
